index,stem,label,label_str,pred_orig,prob_orig,pred_adv,prob_adv,correct_orig,correct_adv,pred_preserved,cos_sim,top10_overlap,delta_linf,pesq,stoi,visqol,peaq,zimtohrli,ok,lrp_cos_sim,lrp_top10_overlap,_file,model,attack,experiment,_folder,cdpam,cos_to_target,cos_orig_adv,top10_overlap_orig,top10_overlap_target,delta_l0_frac,target_mode,sparsity_ratio,fad_dist,kd,pred_preserved_calc,score_shift,abs_score_shift,margin_orig,margin_adv,margin_drop,margin_safety,near_boundary_adv_005,near_boundary_adv_010,near_boundary_adv_custom,cos_sim_norm,top10_overlap_norm,cos_change,top10_change,attribution_change,attr_changed_cos,attr_changed_top10,attr_changed_either,attr_changed_both,pesq_norm,stoi_norm,visqol_norm,peaq_norm,zimtohrli_norm,cdpam_norm,quality_score,aasr_cos_only,aasr_top10_only,aasr_either,aasr_strict,attribution_attack_success,quality_pass,aasr_quality,afs_simple,afs_quality,afs_stable,accuracy_drop_sample
0,fake_29238_suno_1,1,fake,1,0.999841,1,0.997003,1,1,1,0.036178,0.025995,0.01,4.076977,0.972504,4.650939,-1.401859,4.247784,True,0.039158,0.112118,sample_0000_fake_29238_suno_1.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,-0.002838000000000007,0.002838000000000007,0.499841,0.497003,0.002838000000000007,0.994006,0,0,0,0.036178,0.025995,0.963822,0.974005,0.9689135,1,1,1,1,0.8791362857142858,0.972504,0.91273475,0.64953525,0.8495568,,0.8526934171428572,1,1,1,1,1,1,1,0.9689135,0.8261861632308457,0.82123400336844,0
0,fake_31014_suno_0,1,fake,1,0.999941,1,0.983152,1,1,1,0.007731,0.018418,0.01,4.461052,0.999208,4.975924,-0.429953,4.951132,True,0.36838,0.117717,sample_0000_fake_31014_suno_0.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,-0.016788999999999943,0.016788999999999943,0.49994099999999997,0.483152,0.016788999999999943,0.966304,0,0,0,0.007731,0.018418,0.992269,0.981582,0.9869254999999999,1,1,1,1,0.9888719999999999,0.999208,0.993981,0.89251175,0.9902264000000001,,0.97295983,1,1,1,1,1,1,1,0.9869254999999999,0.9602388667026649,0.9278826578502519,0
0,fake_35261_suno_1,1,fake,1,0.999849,1,0.995197,1,1,1,0.04425,0.011832,0.01,3.9124,0.996568,4.728535,-1.208868,4.391342,True,0.078764,0.133333,sample_0000_fake_35261_suno_1.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,-0.0046519999999999895,0.0046519999999999895,0.499849,0.495197,0.0046519999999999895,0.990394,0,0,0,0.04425,0.011832,0.95575,0.988168,0.971959,1,1,1,1,0.8321142857142857,0.996568,0.93213375,0.697783,0.8782684,,0.8673734871428571,1,1,1,1,1,1,1,0.971959,0.8430514671898842,0.8349531147960582,0
0,fake_38961_udio_0,1,fake,1,0.999938,1,0.970072,1,1,1,0.142701,0.188319,0.01,4.045163,0.999323,4.774636,-3.493776,3.727273,True,0.137855,0.129537,sample_0000_fake_38961_udio_0.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,-0.029865999999999948,0.029865999999999948,0.499938,0.47007200000000005,0.029865999999999948,0.9401440000000001,0,0,0,0.142701,0.188319,0.857299,0.811681,0.83449,1,1,1,1,0.8700465714285713,0.999323,0.943659,0.126556,0.7454546,,0.7370078342857143,1,1,1,1,1,1,1,0.83449,0.6150256676330856,0.5782126912712398,0
0,fake_46574_suno_1,1,fake,1,0.999943,1,0.999077,1,1,1,0.110202,0.012591,0.01,4.353907,0.997537,4.90625,-0.820655,4.766504,True,0.151306,0.082153,sample_0000_fake_46574_suno_1.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,-0.0008660000000000334,0.0008660000000000334,0.499943,0.499077,0.0008660000000000334,0.998154,0,0,0,0.110202,0.012591,0.889798,0.987409,0.9386034999999999,1,1,1,1,0.958259142857143,0.997537,0.9765625,0.79483625,0.9533008000000001,,0.9360991385714286,1,1,1,1,1,1,1,0.9386034999999999,0.8786259278101278,0.8770039843473904,0
0,fake_46798_udio_1,1,fake,1,0.998581,1,0.937401,1,1,1,0.168375,0.046489,0.01,2.659713,0.867164,3.515199,-3.984473,3.333601,True,0.054809,0.121159,sample_0000_fake_46798_udio_1.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,-0.06118000000000001,0.06118000000000001,0.49858100000000005,0.43740100000000004,0.06118000000000001,0.8748020000000001,0,0,0,0.168375,0.046489,0.8316250000000001,0.953511,0.892568,1,1,1,1,0.4742037142857143,0.867164,0.62879975,0.003881750000000017,0.6667202,,0.5281538828571428,1,1,1,1,1,0,0,0.892568,0.47141325491403424,0.41239325822530704,0
0,fake_49262_suno_1,1,fake,1,0.999822,1,0.998954,1,1,1,0.057299,0.036738,0.01,3.296249,0.92721,4.055413,-1.729391,3.482365,True,0.022792,0.110805,sample_0000_fake_49262_suno_1.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,-0.0008679999999999799,0.0008679999999999799,0.499822,0.498954,0.0008679999999999799,0.997908,0,0,0,0.057299,0.036738,0.942701,0.963262,0.9529814999999999,1,1,1,1,0.6560711428571429,0.92721,0.7638532499999999,0.5676522500000001,0.696473,,0.7222519285714286,1,1,1,1,1,1,1,0.9529814999999999,0.6882927262678928,0.6868528178845404,0
0,fake_49482_udio_1,1,fake,1,0.999863,1,0.699299,1,1,1,0.209543,0.188764,0.01,2.075374,0.932292,3.400548,-3.547694,2.755178,True,0.181834,0.144196,sample_0000_fake_49482_udio_1.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,-0.30056399999999994,0.30056399999999994,0.49986299999999995,0.199299,0.30056399999999994,0.398598,0,0,0,0.209543,0.188764,0.790457,0.8112360000000001,0.8008465,1,1,1,1,0.3072497142857143,0.932292,0.600137,0.11307650000000002,0.5510356,,0.5007581628571429,1,1,1,1,1,0,0,0.8008465,0.40103042207057293,0.15984992417648625,0
0,fake_50637_suno_0,1,fake,1,0.999949,1,0.580124,1,1,1,0.040938,0.012234,0.01,3.458103,0.939533,4.376525,-2.047854,3.874705,True,0.08179,0.217439,sample_0000_fake_50637_suno_0.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,-0.419825,0.419825,0.499949,0.08012399999999997,0.419825,0.16024799999999995,0,1,1,0.040938,0.012234,0.959062,0.987766,0.973414,1,1,1,1,0.7023151428571428,0.939533,0.84413125,0.4880365,0.774941,,0.7497913785714285,1,1,1,1,1,1,1,0.973414,0.7298574249807285,0.11695819263831174,0
0,fake_51339_udio_0,1,fake,1,0.998184,0,0.376209,1,0,0,0.208807,0.055186,0.01,,0.986256,4.284045,-3.845483,3.491046,True,0.05131,0.129537,sample_0000_fake_51339_udio_0.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,0,-0.621975,0.621975,0.49818399999999996,0.12379099999999998,0.374393,0.24758199999999997,0,0,0,0.208807,0.055186,0.791193,0.944814,0.8680035,1,1,1,1,,0.986256,0.82101125,0.03862924999999995,0.6982092,,0.636026425,0,0,0,0,0,0,0,0.0,0.0,0.0,1
0,fake_51789_suno_0,1,fake,1,0.999649,1,0.582082,1,1,1,0.103116,0.037001,0.01,2.063016,0.930834,3.6986,-2.830096,2.883655,True,0.068535,0.130946,sample_0000_fake_51789_suno_0.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,-0.417567,0.417567,0.499649,0.08208199999999999,0.417567,0.16416399999999998,0,1,1,0.103116,0.037001,0.896884,0.962999,0.9299415,1,1,1,1,0.3037188571428572,0.930834,0.67465,0.29247599999999996,0.576731,,0.5556819714285715,1,1,1,1,1,0,0,0.9299415,0.5167517260332428,0.08483203035252126,0
0,fake_52861_suno_1,1,fake,1,0.999952,1,0.867584,1,1,1,0.041428,0.003413,0.01,4.430197,0.998123,4.900259,-0.431985,4.758351,True,0.118096,0.118402,sample_0000_fake_52861_suno_1.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,-0.13236799999999993,0.13236799999999993,0.49995199999999995,0.367584,0.13236799999999993,0.735168,0,0,0,0.041428,0.003413,0.958572,0.996587,0.9775795,1,1,1,1,0.9800562857142856,0.998123,0.97506475,0.89200375,0.9516702,,0.959383597142857,1,1,1,1,1,1,1,0.9775795,0.9378737372031156,0.6894947596321401,0
0,real_00224,0,real,0,3.6e-05,0,0.000141,1,1,1,0.254737,0.082887,0.01,3.155014,0.996138,3.850787,-2.68339,2.86666,True,0.277099,0.538649,sample_0000_real_00224.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,0.000105,0.000105,0.499964,0.499859,0.00010500000000002174,0.999718,0,0,0,0.254737,0.082887,0.745263,0.917113,0.831188,1,1,1,1,0.6157182857142857,0.996138,0.71269675,0.32915249999999996,0.573332,,0.6454075071428571,1,1,1,1,1,1,1,0.831188,0.5364549750470572,0.5363036947440939,0
0,real_00689,0,real,0,1.9e-05,0,1.9e-05,1,1,1,0.097562,0.083882,0.01,4.643888,1.0,5.0,-3.4e-05,5.0,True,0.785688,0.693892,sample_0000_real_00689.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,0.0,0.0,0.499981,0.499981,0.0,0.999962,0,0,0,0.097562,0.083882,0.902438,0.916118,0.909278,1,1,1,1,1.0,1.0,1.0,0.9999915,1.0,,0.9999983,1,1,1,1,1,1,1,0.909278,0.9092764542274,0.9092419017221394,0
0,real_06651,0,real,0,0.005501,0,0.005501,1,1,1,0.18904,0.045667,0.01,4.643888,1.0,5.0,0.0,5.0,True,0.378808,0.465259,sample_0000_real_06651.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,0.0,0.0,0.494499,0.494499,0.0,0.988998,0,0,0,0.18904,0.045667,0.81096,0.954333,0.8826465,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,1.0,1,1,1,1,1,1,1,0.8826465,0.8826465,0.872935623207,0
0,real_06824,0,real,0,1.9e-05,0,1.9e-05,1,1,1,0.129527,0.053782,0.01,4.643888,1.0,5.0,0.0,5.0,True,0.736804,0.622896,sample_0000_real_06824.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,0.0,0.0,0.499981,0.499981,0.0,0.999962,0,0,0,0.129527,0.053782,0.870473,0.946218,0.9083455,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,1.0,1,1,1,1,1,1,1,0.9083455,0.9083455,0.9083109828710001,0
0,real_06994,0,real,0,3.3e-05,0,3.3e-05,1,1,1,0.22855,0.069322,0.01,4.643888,1.0,5.0,0.0,5.0,True,0.538035,0.556351,sample_0000_real_06994.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,0.0,0.0,0.499967,0.499967,0.0,0.999934,0,0,0,0.22855,0.069322,0.77145,0.930678,0.851064,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,1.0,1,1,1,1,1,1,1,0.851064,0.851064,0.851007829776,0
0,real_07251,0,real,0,0.232924,0,0.232924,1,1,1,0.11597,0.227738,0.01,,0.0,,0.0,5.0,True,0.478947,0.344552,sample_0000_real_07251.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,0.0,0.0,0.267076,0.267076,0.0,0.534152,0,0,0,0.11597,0.227738,0.88403,0.772262,0.828146,1,1,1,1,,0.0,,1.0,1.0,,0.6666666666666666,1,1,1,1,1,0,0,0.828146,0.5520973333333333,0.29490389479466667,0
0,real_07252,0,real,0,8.5e-05,0,8.5e-05,1,1,1,0.211188,0.027057,0.01,4.643888,1.0,5.0,0.0,5.0,True,0.605873,0.498355,sample_0000_real_07252.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,0.0,0.0,0.499915,0.499915,0.0,0.99983,0,0,0,0.211188,0.027057,0.7888120000000001,0.972943,0.8808775,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,1.0,1,1,1,1,1,1,1,0.8808775,0.8808775,0.880727750825,0
0,real_07293,0,real,0,0.00035,0,0.00035,1,1,1,0.207422,0.154865,0.01,4.643888,1.0,5.0,0.0,5.0,True,0.910901,0.821982,sample_0000_real_07293.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,0.0,0.0,0.49965,0.49965,0.0,0.9993,0,0,0,0.207422,0.154865,0.792578,0.845135,0.8188565,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,1.0,1,1,1,1,1,1,1,0.8188565,0.8188565,0.81828330045,0
0,real_09534,0,real,0,0.482508,0,9.9e-05,1,1,1,0.106738,0.390589,0.01,,0.994252,4.89615,-1.757594,4.52294,True,0.810075,0.855868,sample_0000_real_09534.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,-0.482409,0.482409,0.017492000000000008,0.499901,-0.482409,0.999802,0,0,0,0.106738,0.390589,0.893262,0.6094109999999999,0.7513365,1,0,1,0,,0.994252,0.9740374999999999,0.5606015,0.9045880000000001,,0.8583697499999999,1,0,1,0,0,0,0,0.7513365,0.6449245236708749,0.6447968286151881,0
0,real_09723,0,real,0,4.3e-05,0,4.3e-05,1,1,1,0.169478,0.089898,0.01,4.643888,1.0,5.0,0.0,5.0,True,0.803884,0.616125,sample_0000_real_09723.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,0.0,0.0,0.499957,0.499957,0.0,0.999914,0,0,0,0.169478,0.089898,0.830522,0.910102,0.870312,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,1.0,1,1,1,1,1,1,1,0.870312,0.870312,0.870237153168,0
0,real_09833,0,real,0,0.232924,0,0.232924,1,1,1,0.17755,0.198328,0.01,,0.0,,0.0,5.0,True,0.710387,0.712472,sample_0000_real_09833.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,0.0,0.0,0.267076,0.267076,0.0,0.534152,0,0,0,0.17755,0.198328,0.82245,0.8016719999999999,0.8120609999999999,1,1,1,1,,0.0,,1.0,1.0,,0.6666666666666666,1,1,1,1,1,0,0,0.8120609999999999,0.5413739999999999,0.28917600484799993,0
0,real_10022,0,real,0,0.002479,0,0.004588,1,1,1,0.103867,0.045822,0.01,3.575845,0.991394,4.676148,-3.980141,4.544578,True,0.477482,0.5339,sample_0000_real_10022.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,0.002109,0.002109,0.497521,0.495412,0.002108999999999972,0.990824,0,0,0,0.103867,0.045822,0.896133,0.954178,0.9251555,1,1,1,1,0.7359557142857144,0.991394,0.9190370000000001,0.004964749999999962,0.9089155999999999,,0.712053412857143,1,1,1,1,1,1,1,0.9251555,0.6587601311985566,0.6527153482346787,0
0,real_11839,0,real,0,0.015126,0,0.017237,1,1,1,0.08115,0.205988,0.01,3.649058,0.975869,4.746525,-2.356576,4.428473,True,0.535535,0.570397,sample_0000_real_11839.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,0.0021109999999999983,0.0021109999999999983,0.484874,0.482763,0.0021110000000000295,0.965526,0,0,0,0.08115,0.205988,0.91885,0.7940119999999999,0.8564309999999999,1,1,1,1,0.7568737142857144,0.975869,0.93663125,0.410856,0.8856946000000001,,0.7931849128571429,1,1,1,1,1,1,1,0.8564309999999999,0.6793081481031557,0.6558896790054475,0
0,real_12285,0,real,0,3.9e-05,0,3.8e-05,1,1,1,0.245193,0.039582,0.01,4.536274,0.999931,4.919158,-3.966608,4.827099,True,0.705559,0.55003,sample_0000_real_12285.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,-9.999999999999972e-07,9.999999999999972e-07,0.499961,0.499962,-1.0000000000287557e-06,0.999924,0,0,0,0.245193,0.039582,0.754807,0.960418,0.8576125,1,1,1,1,1.0,0.999931,0.9797895000000001,0.008348000000000022,0.9654197999999999,,0.79069766,1,1,1,1,1,1,1,0.8576125,0.67811219693675,0.6780606604097827,0
0,real_12407,0,real,0,0.006117,0,5e-06,1,1,1,0.159828,0.038716,0.01,4.087994,0.926382,4.505487,-2.106346,4.504386,True,0.304659,0.452151,sample_0000_real_12407.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,-0.006112,0.006112,0.493883,0.499995,-0.006112000000000006,0.99999,0,0,0,0.159828,0.038716,0.840172,0.961284,0.900728,1,1,1,1,0.8822840000000001,0.926382,0.8763717499999999,0.47341350000000004,0.9008772,,0.8118656900000001,1,1,1,1,1,1,1,0.900728,0.7312701592223201,0.7312628465207279,0
0,real_12540,0,real,0,0.000274,0,0.000274,1,1,1,0.053911,0.610333,0.01,4.643888,1.0,5.0,0.0,5.0,True,0.902577,0.876678,sample_0000_real_12540.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,0.0,0.0,0.499726,0.499726,0.0,0.999452,0,0,0,0.053911,0.610333,0.946089,0.389667,0.667878,1,0,1,0,1.0,1.0,1.0,1.0,1.0,,1.0,1,0,1,0,0,1,0,0.667878,0.667878,0.667512002856,0
0,real_12741,0,real,0,2e-05,0,2.6e-05,1,1,1,0.104731,0.063119,0.01,4.03087,0.998541,4.745116,-2.27299,4.458456,True,0.743061,0.673693,sample_0000_real_12741.json,AST,Psychoacoustic,AST | Psychoacoustic,C:\Users\domin\Downloads\jsony\jsony\pertubacje\ast,,,,,,,,,,,1,5.999999999999997e-06,5.999999999999997e-06,0.49998,0.499974,6.0000000000060005e-06,0.999948,0,0,0,0.104731,0.063119,0.895269,0.936881,0.916075,1,1,1,1,0.8659628571428571,0.998541,0.9362790000000001,0.4317525,0.8916912,,0.8248453114285714,1,1,1,1,1,1,1,0.916075,0.7556201686669285,0.7555808764181577,0
