index,stem,label,label_str,pred_orig,prob_orig,pred_adv,prob_adv,correct_orig,correct_adv,pred_preserved,cos_sim,top10_overlap,delta_linf,pesq,stoi,visqol,peaq,zimtohrli,ok,_file,model,attack,experiment,_folder,cdpam,cos_to_target,cos_orig_adv,top10_overlap_orig,top10_overlap_target,delta_l0_frac,target_mode,sparsity_ratio,fad_dist,kd,pred_preserved_calc,score_shift,abs_score_shift,margin_orig,margin_adv,margin_drop,margin_safety,near_boundary_adv_005,near_boundary_adv_010,near_boundary_adv_custom,cos_sim_norm,top10_overlap_norm,cos_change,top10_change,attribution_change,attr_changed_cos,attr_changed_top10,attr_changed_either,attr_changed_both,pesq_norm,stoi_norm,visqol_norm,peaq_norm,zimtohrli_norm,quality_score,aasr_cos_only,aasr_top10_only,aasr_either,aasr_strict,attribution_attack_success,quality_pass,aasr_quality,afs_simple,afs_quality,afs_stable,accuracy_drop_sample
1,fake_13581_udio_0,1,fake,1,0.999542,1,0.931504,1,1,1,0.219591,0.025856,0.01,2.908011,0.849814,3.368629,-3.101686,2.845825,True,sample_0001_fake_13581_udio_0.json,AST,Attack_1,AST | Attack_1,C:\Users\domin\Downloads\data-100-samples-ast,,,,,,,,,,,1,-0.068038,0.068038,0.499542,0.431504,0.068038,0.863008,0,0,0,0.219591,0.025856,0.780409,0.974144,0.8772765,1,1,1,1,0.545146,0.849814,0.59215725,0.2245785,0.569165,0.5561721499999999,1,1,1,1,1,0,0,0.8772765,0.4879167571494749,0.421076064754054,0
1,fake_27504_udio_1,1,fake,1,0.999879,1,0.961361,1,1,1,0.074023,0.021893,0.01,4.070899,0.999265,4.978352,-0.51874,4.675975,True,sample_0001_fake_27504_udio_1.json,AST,Attack_1,AST | Attack_1,C:\Users\domin\Downloads\data-100-samples-ast,,,,,,,,,,,1,-0.0385179999999999,0.0385179999999999,0.4998789999999999,0.461361,0.0385179999999999,0.922722,0,0,0,0.074023,0.021893,0.925977,0.978107,0.952042,1,1,1,1,0.8773997142857143,0.999265,0.994588,0.870315,0.935195,0.9353525428571428,1,1,1,1,1,1,1,0.952042,0.8904949056068001,0.8216792402913179,0
1,fake_50028_suno_1,1,fake,1,0.999831,1,0.775111,1,1,1,0.118146,0.050533,0.01,2.498464,0.982539,3.688812,-2.644617,2.946046,True,sample_0001_fake_50028_suno_1.json,AST,Attack_1,AST | Attack_1,C:\Users\domin\Downloads\data-100-samples-ast,,,,,,,,,,,1,-0.22472,0.22472,0.499831,0.275111,0.22472,0.550222,0,0,0,0.118146,0.050533,0.881854,0.949467,0.9156605,1,1,1,1,0.4281325714285713,0.982539,0.672203,0.3388457499999999,0.5892092,0.6021859042857143,1,1,1,1,1,0,0,0.9156605,0.5513978462112092,0.3033912257380239,0
1,real_07265,0,real,0,1.2e-05,0,2e-06,1,1,1,0.160308,0.037221,0.01,4.374547,0.994631,4.736783,-3.971892,4.444496,True,sample_0001_real_07265.json,AST,Attack_1,AST | Attack_1,C:\Users\domin\Downloads\data-100-samples-ast,,,,,,,,,,,1,-1e-05,1e-05,0.499988,0.499998,-1.000000000001e-05,0.999996,0,0,0,0.160308,0.037221,0.839692,0.962779,0.9012355,1,1,1,1,0.9641562857142856,0.994631,0.93419575,0.007027,0.8888992,0.7577818471428571,1,1,1,1,1,1,1,0.9012355,0.6829399019007165,0.6829371701411089,0
1,real_13937,0,real,0,1.2e-05,0,2e-06,1,1,1,0.114952,0.092209,0.01,4.55916,0.998758,4.975455,-1.055036,4.87316,True,sample_0001_real_13937.json,AST,Attack_1,AST | Attack_1,C:\Users\domin\Downloads\data-100-samples-ast,,,,,,,,,,,1,-1e-05,1e-05,0.499988,0.499998,-1.000000000001e-05,0.999996,0,0,0,0.114952,0.092209,0.8850480000000001,0.907791,0.8964195,1,1,1,1,1.0,0.998758,0.99386375,0.7362409999999999,0.974632,0.94069895,1,1,1,1,1,1,1,0.8964195,0.843260882409525,0.8432575093659954,0
2,fake_43253_udio_0,1,fake,1,0.999071,1,0.709607,1,1,1,0.209872,0.04511,0.01,3.136686,0.997101,3.714744,-3.482103,3.011092,True,sample_0002_fake_43253_udio_0.json,AST,Attack_1,AST | Attack_1,C:\Users\domin\Downloads\data-100-samples-ast,,,,,,,,,,,1,-0.289464,0.289464,0.499071,0.209607,0.289464,0.419214,0,0,0,0.209872,0.04511,0.7901279999999999,0.95489,0.872509,1,1,1,1,0.6104817142857143,0.997101,0.678686,0.12947425,0.6022184,0.6035922728571428,1,1,1,1,1,1,1,0.872509,0.5266396903983128,0.2207747311706383,0
2,real_01021,0,real,0,0.000836,0,0.000707,1,1,1,0.304736,0.135474,0.01,4.455547,0.970077,4.492468,-0.968261,4.428525,True,sample_0002_real_01021.json,AST,Attack_1,AST | Attack_1,C:\Users\domin\Downloads\data-100-samples-ast,,,,,,,,,,,1,-0.000129,0.000129,0.499164,0.499293,-0.0001289999999999,0.998586,0,0,0,0.304736,0.135474,0.695264,0.864526,0.779895,1,1,1,1,0.9872991428571428,0.970077,0.8731169999999999,0.75793475,0.885705,0.8948265785714286,1,1,1,1,1,1,1,0.779895,0.6978707744949643,0.6968839852198284,0
2,real_03067,0,real,0,8e-06,0,8e-06,1,1,1,0.050129,0.069848,0.01,4.643888,0.999992,4.99998,-0.001696,4.999976,True,sample_0002_real_03067.json,AST,Attack_1,AST | Attack_1,C:\Users\domin\Downloads\data-100-samples-ast,,,,,,,,,,,1,0.0,0.0,0.499992,0.499992,0.0,0.999984,0,0,0,0.050129,0.069848,0.949871,0.930152,0.9400115,1,1,1,1,1.0,0.999992,0.999995,0.999576,0.9999952,0.99991164,1,1,1,1,1,1,1,0.9400115,0.93992844058386,0.9399134017288104,0
2,real_06665,0,real,0,1e-05,0,2e-06,1,1,1,0.138833,0.061851,0.01,4.477266,0.994968,4.885599,-2.119283,4.814517,True,sample_0002_real_06665.json,AST,Attack_1,AST | Attack_1,C:\Users\domin\Downloads\data-100-samples-ast,,,,,,,,,,,1,-8.000000000000001e-06,8.000000000000001e-06,0.49999,0.499998,-8.000000000008e-06,0.999996,0,0,0,0.138833,0.061851,0.861167,0.938149,0.8996580000000001,1,1,1,1,0.9935045714285716,0.994968,0.97139975,0.47017925,0.9629034,0.8785909942857144,1,1,1,1,1,1,1,0.8996580000000001,0.7904314167370973,0.7904282550114303,0
3,fake_16796_suno_1,1,fake,1,0.999924,1,0.995424,1,1,1,0.036356,0.029573,0.01,4.489289,0.999359,4.987106,-0.290442,4.976659,True,sample_0003_fake_16796_suno_1.json,AST,Attack_1,AST | Attack_1,C:\Users\domin\Downloads\data-100-samples-ast,,,,,,,,,,,1,-0.0045,0.0045,0.499924,0.495424,0.0045,0.990848,0,0,0,0.036356,0.029573,0.963644,0.970427,0.9670355,1,1,1,1,0.9969397142857144,0.999359,0.9967765,0.9273895,0.9953318,0.9831593028571428,1,1,1,1,1,1,1,0.9670355,0.9507499480181084,0.9420486844938468,0
0,fake_05418_udio_0,1,fake,1,0.999277,1,0.988905,1,1,0,0.024063,0.035723,0.01,3.134111,0.982065,3.996902,-3.912632,2.89485,True,sample_0000_fake_05418_udio_0.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.076835,,,,,,,,,,1,-0.0103719999999999,0.0103719999999999,0.4992769999999999,0.488905,0.0103719999999999,0.97781,0,0,0,0.024063,0.035723,0.975937,0.964277,0.970107,1,1,1,1,0.609746,0.982065,0.7492255,0.021842,0.57897,0.5883697,1,1,1,1,1,1,1,0.970107,0.5707815645579001,0.5581159216403603,0
0,fake_35261_suno_1,1,fake,1,0.999849,1,0.999925,1,1,1,0.017807,0.01547,0.01,3.823955,0.993056,4.68677,-1.667389,4.188297,True,sample_0000_fake_35261_suno_1.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.036736,,,,,,,,,,1,7.599999999996498e-05,7.599999999996498e-05,0.499849,0.4999249999999999,-7.599999999996498e-05,0.99985,0,0,0,0.017807,0.01547,0.982193,0.98453,0.9833615,1,1,1,1,0.8068442857142858,0.993056,0.9216925,0.58315275,0.8376594,0.8284809871428571,1,1,1,1,1,1,1,0.9833615,0.8146963062382807,0.8145741017923449,0
0,fake_43253_udio_0,1,fake,1,0.999071,1,0.990227,1,1,0,0.021828,0.015773,0.01,2.430198,0.99338,3.518334,-3.740326,3.312624,True,sample_0000_fake_43253_udio_0.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.153257,,,,,,,,,,1,-0.008844,0.008844,0.499071,0.4902269999999999,0.008844,0.980454,0,0,0,0.021828,0.015773,0.978172,0.984227,0.9811995,1,1,1,1,0.4086279999999999,0.99338,0.6295835,0.0649184999999999,0.6625248,0.55180696,1,1,1,1,1,0,0,0.9811995,0.5414327132485199,0.5308498694353644,0
0,fake_46574_suno_1,1,fake,1,0.999943,1,0.999969,1,1,1,0.029459,0.054302,0.01,4.293662,0.994496,4.842382,-1.188973,4.633409,True,sample_0000_fake_46574_suno_1.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.030858,,,,,,,,,,1,2.599999999997049e-05,2.599999999997049e-05,0.499943,0.499969,-2.599999999997049e-05,0.999938,0,0,0,0.029459,0.054302,0.970541,0.945698,0.9581195,1,1,1,1,0.9410462857142858,0.994496,0.9605955,0.70275675,0.9266818,0.9051152671428572,1,1,1,1,1,1,1,0.9581195,0.8672085871972808,0.8671548202648746,0
0,fake_50637_suno_0,1,fake,1,0.999949,1,0.999975,1,1,1,0.015851,0.048845,0.01,3.350847,0.88684,3.749703,-2.547317,3.603706,True,sample_0000_fake_50637_suno_0.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.085556,,,,,,,,,,1,2.599999999997049e-05,2.599999999997049e-05,0.499949,0.4999749999999999,-2.599999999997049e-05,0.99995,0,0,0,0.015851,0.048845,0.984149,0.951155,0.967652,1,1,1,1,0.6716705714285715,0.88684,0.68742575,0.36317075,0.7207412,0.6659696542857143,1,1,1,1,1,1,1,0.967652,0.64442686790888,0.6443946465654845,0
0,real_03067,0,real,0,8e-06,0,1e-05,1,1,1,0.016713,0.108042,0.01,3.820953,0.999188,4.863617,-1.225538,4.37342,True,sample_0000_real_03067.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.022757,,,,,,,,,,1,2.000000000000001e-06,2.000000000000001e-06,0.499992,0.49999,2.000000000002e-06,0.99998,0,0,0,0.016713,0.108042,0.983287,0.891958,0.9376225,1,1,1,1,0.8059865714285713,0.999188,0.96590425,0.6936154999999999,0.874684,0.8678756642857142,1,1,1,1,1,1,1,0.9376225,0.813739750036732,0.8137234752417313,0
0,real_06665,0,real,0,1e-05,0,4e-06,1,1,1,0.020573,0.05067,0.01,2.752361,0.96223,4.011283,-3.362759,3.751977,True,sample_0000_real_06665.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.179244,,,,,,,,,,1,-6.000000000000001e-06,6.000000000000001e-06,0.49999,0.499996,-6.0000000000060005e-06,0.999992,0,0,0,0.020573,0.05067,0.979427,0.94933,0.9643785,1,1,1,1,0.5006745714285714,0.96223,0.7528207499999999,0.15931025,0.7503954,0.6250861942857143,1,1,1,1,1,0,0,0.9643785,0.6028196864159657,0.6028148638584744,0
1,fake_13581_udio_0,1,fake,1,0.999542,1,0.999698,1,1,0,0.047979,0.028571,0.01,2.546526,0.804682,3.187417,-3.474427,3.038123,True,sample_0001_fake_13581_udio_0.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.218386,,,,,,,,,,1,0.0001559999999999,0.0001559999999999,0.499542,0.499698,-0.0001559999999999,0.999396,0,0,0,0.047979,0.028571,0.952021,0.971429,0.961725,1,1,1,1,0.4418645714285714,0.804682,0.54685425,0.13139325,0.6076246000000001,0.5064837342857142,1,1,1,1,1,0,0,0.961725,0.4870980693559285,0.4868038621220375,0
1,fake_25170_suno_0,1,fake,1,0.999927,1,0.999944,1,1,1,0.023068,0.082229,0.01,4.37393,0.991527,4.922375,-0.836865,4.90425,True,sample_0001_fake_25170_suno_0.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.007008,,,,,,,,,,1,1.7000000000044757e-05,1.7000000000044757e-05,0.499927,0.499944,-1.7000000000044757e-05,0.999888,0,0,0,0.023068,0.082229,0.976932,0.917771,0.9473515,1,1,1,1,0.96398,0.991527,0.98059375,0.79078375,0.98085,0.9415469,1,1,1,1,1,1,1,0.9473515,0.89197586803535,0.8918759667381302,0
1,fake_27504_udio_1,1,fake,1,0.999879,1,0.999891,1,1,0,0.041485,0.042044,0.01,4.030608,0.998366,4.96892,-0.660077,4.695246,True,sample_0001_fake_27504_udio_1.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.015938,,,,,,,,,,1,1.2000000000012e-05,1.2000000000012e-05,0.4998789999999999,0.499891,-1.2000000000012e-05,0.999782,0,0,0,0.041485,0.042044,0.958515,0.957956,0.9582355,1,1,1,1,0.865888,0.998366,0.99223,0.8349807499999999,0.9390492,0.92610279,1,1,1,1,1,1,1,0.9582355,0.8874245700270451,0.8872311114707792,0
1,fake_50028_suno_1,1,fake,1,0.999831,1,0.999917,1,1,0,0.020212,0.032653,0.01,1.956496,0.971994,3.534271,-3.079171,2.711631,True,sample_0001_fake_50028_suno_1.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.121725,,,,,,,,,,1,8.599999999991947e-05,8.599999999991947e-05,0.499831,0.4999169999999999,-8.599999999991947e-05,0.999834,0,0,0,0.020212,0.032653,0.979788,0.967347,0.9735675,1,1,1,1,0.2732845714285714,0.971994,0.63356775,0.2302072499999999,0.5423262,0.5302759542857143,1,1,1,1,1,0,0,0.9735675,0.5162594351240571,0.5161737360578265,0
1,real_01021,0,real,0,0.000836,0,0.043721,1,1,1,0.014719,0.127147,0.01,2.778996,0.789517,3.020445,-2.880258,2.570075,True,sample_0001_real_01021.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.283146,,,,,,,,,,1,0.042885,0.042885,0.499164,0.456279,0.042885,0.912558,0,0,0,0.014719,0.127147,0.985281,0.872853,0.929067,1,1,1,1,0.5082845714285714,0.789517,0.50511125,0.2799355,0.514015,0.5193726642857144,1,1,1,1,1,0,0,0.929067,0.4825320030899357,0.4403384396757456,0
1,real_07265,0,real,0,1.2e-05,0,5e-06,1,1,1,0.020575,0.092999,0.01,2.643321,0.979189,3.929334,-3.991882,2.897943,True,sample_0001_real_07265.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.108729,,,,,,,,,,1,-7e-06,7e-06,0.499988,0.499995,-7.000000000034756e-06,0.99999,0,0,0,0.020575,0.092999,0.979425,0.907001,0.943213,1,1,1,1,0.4695202857142856,0.979189,0.7323335,0.0020295,0.5795886,0.5525321771428571,1,1,1,1,1,0,0,0.943213,0.5211555323994457,0.5211503208441217,0
2,fake_09896_suno_1,1,fake,1,0.999922,1,0.999906,1,1,1,0.018411,0.00995,0.01,,0.997191,4.979991,-0.502131,4.935997,True,sample_0002_fake_09896_suno_1.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.002866,,,,,,,,,,1,-1.6000000000016e-05,1.6000000000016e-05,0.499922,0.4999059999999999,1.6000000000016e-05,0.999812,0,0,0,0.018411,0.00995,0.981589,0.99005,0.9858195,1,1,1,1,,0.997191,0.99499775,0.87446725,0.9871994,0.96346385,1,1,1,1,1,0,0,0.9858195,0.9498014508750752,0.9496228882023104,0
2,fake_16796_suno_1,1,fake,1,0.999924,1,0.999869,1,1,1,0.029929,0.019405,0.01,4.506538,0.998314,4.977951,-0.474623,4.974589,True,sample_0002_fake_16796_suno_1.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.006562,,,,,,,,,,1,-5.500000000002725e-05,5.500000000002725e-05,0.499924,0.499869,5.500000000002725e-05,0.999738,0,0,0,0.029929,0.019405,0.970071,0.980595,0.975333,1,1,1,1,1.0,0.998314,0.99448775,0.8813442499999999,0.9949178,0.9738127599999998,1,1,1,1,1,1,1,0.975333,0.9497917206490798,0.9495428752182696,0
2,fake_29238_suno_1,1,fake,1,0.999841,1,0.999708,1,1,1,0.018274,0.035839,0.01,3.7879,0.936297,4.35124,-2.055522,3.900436,True,sample_0002_fake_29238_suno_1.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.048005,,,,,,,,,,1,-0.0001329999999999,0.0001329999999999,0.499841,0.499708,0.0001329999999999,0.999416,0,0,0,0.018274,0.035839,0.981726,0.964161,0.9729435,1,1,1,1,0.7965428571428571,0.936297,0.8378099999999999,0.4861195,0.7800872,0.7673713114285714,1,1,1,1,1,1,1,0.9729435,0.7466089295409042,0.7461729099260523,0
2,fake_31014_suno_0,1,fake,1,0.999941,1,0.999933,1,1,1,0.039232,0.030853,0.01,4.483992,0.99754,4.956013,-0.713886,4.93462,True,sample_0002_fake_31014_suno_0.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.006745,,,,,,,,,,1,-8.000000000008e-06,8.000000000008e-06,0.4999409999999999,0.4999329999999999,8.000000000008e-06,0.999866,0,0,0,0.039232,0.030853,0.960768,0.969147,0.9649575,1,1,1,1,0.9954262857142856,0.99754,0.98900325,0.8215285,0.986924,0.958084407142857,1,1,1,1,1,1,1,0.9649575,0.9245107343055534,0.9243868498671564,0
2,real_06994,0,real,0,3.3e-05,0,5e-06,1,1,1,0.011868,0.018651,0.01,1.469228,0.970287,2.950373,-3.738169,3.077186,True,sample_0002_real_06994.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.402393,,,,,,,,,,1,-2.8000000000000003e-05,2.8000000000000003e-05,0.499967,0.499995,-2.8000000000028e-05,0.99999,0,0,0,0.011868,0.018651,0.988132,0.981349,0.9847405,1,1,1,1,0.1340651428571428,0.970287,0.48759325,0.0654577499999999,0.6154372,0.4545680685714285,1,1,1,1,1,0,0,0.9847405,0.4476315871290628,0.4476271108131915,0
2,real_13937,0,real,0,1.2e-05,0,5e-05,1,1,1,0.014766,0.040989,0.01,3.964914,0.999179,4.941144,-2.313455,4.618577,True,sample_0002_real_13937.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.025109,,,,,,,,,,1,3.8e-05,3.8e-05,0.499988,0.49995,3.799999999998249e-05,0.9999,0,0,0,0.014766,0.040989,0.985234,0.959011,0.9721225,1,1,1,1,0.8471182857142857,0.999179,0.985286,0.42163625,0.9237154,0.8353869871428573,1,1,1,1,1,1,1,0.9721225,0.8120984864087823,0.8120172765601414,0
2,real_19284,0,real,0,0.00014,0,3.6e-05,1,1,1,0.016784,0.014396,0.01,2.065591,0.95652,3.376114,-3.993934,3.648469,True,sample_0002_real_19284.json,AST,Attack_2,AST | Attack_2,C:\Users\domin\Downloads\pgd_ast,0.11972,,,,,,,,,,1,-0.0001039999999999,0.0001039999999999,0.49986,0.499964,-0.0001039999999999,0.999928,0,0,0,0.016784,0.014396,0.983216,0.985604,0.98441,1,1,1,1,0.3044545714285714,0.95652,0.5940285,0.0015165,0.7296938,0.5172426742857142,1,1,1,1,1,0,0,0.98441,0.5091788609936,0.5091422001156085,0
1,fake_50028_suno_1,1,fake,1,0.999831,1,0.999902,1,1,0,,,0.01,2.770736,0.992986,3.941584,-2.442881,3.104196,True,sample_0001_fake_50028_suno_1.json,AST,Attack_3,AST | Attack_3,C:\Users\domin\Downloads\xshift_ast,0.084251,0.199318,0.247628,0.153345,0.086988,0.216142,shift,0.05,0.213722,0.001887,1,7.099999999993223e-05,7.099999999993223e-05,0.499831,0.4999019999999999,-7.099999999993223e-05,0.999804,0,0,0,,,,,,0,0,0,0,0.5059245714285714,0.992986,0.735396,0.38927975,0.6208392,0.6488851042857144,0,0,0,0,0,0,0,,,,0
2,real_03067,0,real,0,8e-06,0,1e-05,1,1,0,,,0.01,4.387369,0.99994,4.992757,-0.298198,4.801433,True,sample_0002_real_03067.json,AST,Attack_3,AST | Attack_3,C:\Users\domin\Downloads\xshift_ast,0.027006,0.331008,0.273661,0.201187,0.18923,0.237335,shift,0.05,0.05243,0.003479,1,2.000000000000001e-06,2.000000000000001e-06,0.499992,0.49999,2.000000000002e-06,0.99998,0,0,0,,,,,,0,0,0,0,0.9678197142857142,0.99994,0.99818925,0.9254505,0.9602866,0.9703372128571428,0,0,0,0,0,1,0,,,,0
